t	gamma	gamma_r	gamma_d	beta	N	S	S_	I	I_	R	R_	D	D_	∆S(t)	∆S_(t)	∆I(t)	∆I_(t)	∆R(t)	∆R_(t)	∆D(t)	∆D_(t)
0	0.0	0.0	0.0	0.5000000047224232	211755692	211755690	211755690	2	2	0	0	0	0	-2	-2	2	2	0	0	0	0
1	0.0	0.0	0.0	0.33333333805575666	211755692	211755689	211755689.0	3	3.0	0	0.0	0	0.0	-1	-0.9999999999999999	1	0.9999999999999999	0	0.0	0	0.0
2	0.0	0.0	0.0	0.25000000472242334	211755692	211755688	211755688.0	4	4.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
3	0.0	0.0	0.0	0.20000000472242335	211755692	211755687	211755687.0	5	5.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
4	0.0	0.0	0.0	0.16666667138909003	211755692	211755686	211755686.0	6	6.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
5	0.0	0.0	0.0	0.14285714757956625	211755692	211755685	211755685.0	7	7.0	0	0.0	0	0.0	-1	-0.9999999999999999	1	0.9999999999999999	0	0.0	0	0.0
6	0.0	0.0	0.0	0.0	211755692	211755684	211755684.0	8	8.0	0	0.0	0	0.0	-1	-1.0	1	1.0	0	0.0	0	0.0
7	0.0	0.0	0.0	0.12500000472242342	211755692	211755684	211755684.0	8	8.0	0	0.0	0	0.0	0	-0.0	0	0.0	0	0.0	0	0.0
8	0.0	0.0	0.0	0.2222222316670691	211755692	211755683	211755683.0	9	9.0	0	0.0	0	0.0	-1	-1.0000000000000002	1	1.0000000000000002	0	0.0	0	0.0
9	0.0	0.0	0.0	0.2727272868945432	211755692	211755681	211755681.0	11	11.0	0	0.0	0	0.0	-2	-1.9999999999999998	2	1.9999999999999998	0	0.0	0	0.0
10	0.0	0.0	0.0	0.35714288075497486	211755692	211755678	211755678.0	14	14.0	0	0.0	0	0.0	-3	-3.0	3	3.0	0	0.0	0	0.0
11	0.0	0.0	0.0	0.3157895020187525	211755692	211755673	211755673.0	19	19.0	0	0.0	0	0.0	-5	-4.999999999999999	5	4.999999999999999	0	0.0	0	0.0
12	0.0	0.0	0.0	0.24000002833454276	211755692	211755667	211755667.0	25	25.0	0	0.0	0	0.0	-6	-6.0	6	6.0	0	0.0	0	0.0
13	0.06451612903225806	0.06451612903225806	0.0	0.25806455390842364	211755692	211755661	211755661.0	31	31.0	0	0.0	0	0.0	-6	-6.0	6	6.0	0	0.0	0	0.0
14	0.02702702702702703	0.02702702702702703	0.0	0.2972973520518903	211755692	211755653	211755653.0	37	37.0	2	2.0	0	0.0	-8	-7.999999999999999	6	5.999999999999999	2	2.0	0	0.0
15	0.02127659574468085	0.02127659574468085	0.0	0.48936181767634046	211755692	211755642	211755642.0	47	47.0	3	3.0	0	0.0	-11	-11.0	10	10.0	1	1.0	0	0.0
16	0.014492753623188406	0.014492753623188406	0.0	0.34782620686504867	211755692	211755619	211755619.0	69	69.0	4	4.0	0	0.0	-23	-23.0	22	22.0	1	1.0	0	0.0
17	0.010869565217391304	0.010869565217391304	0.0	0.35869581648351845	211755692	211755595	211755595.0	92	92.0	5	5.0	0	0.0	-24	-24.0	23	23.0	1	1.0	0	0.0
18	0.008064516129032258	0.008064516129032258	0.0	0.29838727995862663	211755692	211755562	211755562.0	124	124.0	6	6.0	0	0.0	-33	-32.99999999999999	32	31.999999999999993	1	1.0	0	0.0
19	0.00625	0.00625	0.0	0.450000354890386	211755692	211755525	211755525.0	160	160.0	7	7.0	0	0.0	-37	-36.99999999999999	36	35.99999999999999	1	1.0	0	0.0
20	0.0	0.0	0.0	0.3636367740583371	211755692	211755453	211755453.0	231	231.0	8	8.0	0	0.0	-72	-72.0	71	71.0	1	1.0	0	0.0
21	0.0031746031746031746	0.0	0.0031746031746031746	0.42222286625679106	211755692	211755369	211755369.0	315	315.0	8	8.0	0	0.0	-84	-84.00000000000001	84	84.00000000000001	0	0.0	0	0.0
22	0.0044742729306487695	0.0	0.0044742729306487695	0.3512311814059335	211755692	211755236	211755236.0	447	447.0	8	8.0	1	1.0	-133	-133.0	132	132.0	0	0.0	1	1.0
23	0.0049833887043189366	0.0	0.0049833887043189366	0.38206090667172643	211755692	211755079	211755079.0	602	602.0	8	8.0	3	3.0	-157	-157.0	155	155.0	0	0.0	2	2.0
24	0.0048250904704463205	0.0	0.0048250904704463205	0.3329325678662767	211755692	211754849	211754849.0	829	829.0	8	8.0	6	6.0	-230	-230.0	227	227.0	0	0.0	3	3.0
25	0.004541326067211626	0.0	0.004541326067211626	0.3315185547803147	211755692	211754573	211754573.0	1101	1101.0	8	8.0	10	10.0	-276	-275.99999999999994	272	271.99999999999994	0	0.0	4	3.9999999999999996
26	0.004791238877481177	0.0	0.004791238877481177	0.28816081479856714	211755692	211754208	211754208.0	1461	1461.0	8	8.0	15	15.0	-365	-365.00000000000006	360	360.00000000000006	0	0.0	5	5.0
27	0.0048	0.0	0.0048	0.2581356555775159	211755692	211753787	211753787.0	1875	1875.0	8	8.0	22	22.0	-421	-421.0	414	414.0	0	0.0	7	6.999999999999999
28	0.006808510638297872	0.0	0.006808510638297872	0.2497900521412259	211755692	211753303	211753303.0	2350	2350.0	8	8.0	31	31.0	-484	-483.99999999999994	475	474.99999999999994	0	0.0	9	9.0
29	0.006846970215679562	0.0	0.006846970215679562	0.23006143251445738	211755692	211752716	211752716.0	2921	2921.0	8	8.0	47	47.0	-587	-587.0	571	571.0	0	0.0	16	16.0
30	0.006437167646235657	0.0	0.006437167646235657	0.20599291340184922	211755692	211752044	211752044.0	3573	3573.0	8	8.0	67	67.0	-672	-672.0	652	652.0	0	0.0	20	20.0
31	0.006299580027998133	0.0002333177788147457	0.006066262249183388	0.1824582804857894	211755692	211751308	211751308.0	4286	4286.0	8	8.0	90	90.0	-736	-736.0	713	713.0	0	0.0	23	23.0
32	0.005951200158698671	0.0	0.005951200158698671	0.15533011358145574	211755692	211750526	211750526.0	5041	5041.0	9	9.0	116	116.0	-782	-782.0	755	755.0	1	1.0	26	26.0
33	0.010010355540214014	0.0029340697273041077	0.007076285812909907	0.143600858579842	211755692	211749743	211749743.0	5794	5794.0	9	9.0	146	146.0	-783	-783.0	753	753.0	0	0.0	30	30.0
34	0.010353227771010963	0.0028928136419001218	0.00746041412911084	0.16550469090226588	211755692	211748911	211748911.0	6568	6568.0	26	26.0	187	187.0	-832	-832.0	774	774.0	17	17.0	41	41.0
35	0.014234875444839857	0.007249242124686964	0.006985633320152893	0.16436619682167802	211755692	211747824	211747824.0	7587	7587.0	45	45.0	236	236.0	-1087	-1087.0000000000002	1019	1019.0000000000002	19	19.0	49	49.0
36	0.014554205821682329	0.0074490029796011915	0.007105202842081137	0.16732326933777925	211755692	211746577	211746577.0	8726	8726.0	100	100.0	289	289.0	-1247	-1246.9999999999998	1139	1138.9999999999998	55	55.0	53	53.0
37	0.018590317128939257	0.010836067203499354	0.007754249925439905	0.16294679939699275	211755692	211745117	211745117.0	10059	10059.0	165	165.0	351	351.0	-1460	-1460.0	1333	1333.0	65	65.0	62	62.0
38	0.019459647293892796	0.011119798453653027	0.00833984884023977	0.1618545272728202	211755692	211743478	211743478.0	11511	11511.0	274	274.0	429	429.0	-1639	-1639.0	1452	1452.0	109	109.0	78	78.0
39	0.022509505703422052	0.014448669201520912	0.00806083650190114	0.15757701525816067	211755692	211741615	211741615.0	13150	13150.0	402	402.0	525	525.0	-1863	-1862.9999999999998	1639	1638.9999999999998	128	127.99999999999999	96	96.0
40	0.0229130376524186	0.015208361248827549	0.007704676403591049	0.1455289866403498	211755692	211739543	211739543.0	14926	14926.0	592	592.0	631	631.0	-2072	-2072.0	1776	1776.0	190	190.0	106	106.0
41	0.02345428503222726	0.01509906899021246	0.0083552160420148	0.14085725732427593	211755692	211737371	211737371.0	16756	16756.0	819	819.0	746	746.0	-2172	-2172.0	1830	1830.0	227	227.0	115	115.0
42	0.025476686428456977	0.01661058591037761	0.008866100518079368	0.14229878777264585	211755692	211735011	211735011.0	18723	18723.0	1072	1072.0	886	886.0	-2360	-2360.0000000000005	1967	1967.0000000000005	253	253.0	140	140.0
43	0.02620755619320899	0.017120994739359158	0.009086561453849833	0.13770049881706928	211755692	211732347	211732347.0	20910	20910.0	1383	1383.0	1052	1052.0	-2664	-2664.0	2187	2187.0	311	311.0	166	166.0
44	0.025816445075513103	0.017124908566757024	0.008691536508756077	0.13185230821783314	211755692	211729468	211729468.0	23241	23241.0	1741	1741.0	1242	1242.0	-2879	-2879.0	2331	2331.0	358	358.0	190	190.0
45	0.024820073915580627	0.01707838941840109	0.007741684497179537	0.11816456357060709	211755692	211726404	211726404.0	25705	25705.0	2139	2139.0	1444	1444.0	-3064	-3064.0	2464	2464.0	398	398.0	202	201.99999999999997
46	0.022736976942783944	0.015193566752063762	0.007543410190720182	0.11217197671537674	211755692	211723367	211723367.0	28104	28104.0	2578	2578.0	1643	1643.0	-3037	-3037.0	2399	2399.0	439	439.00000000000006	199	199.0
47	0.02234052977104223	0.015056994480190744	0.007283535290851488	0.10822599028134083	211755692	211720215	211720215.0	30617	30617.0	3005	3005.0	1855	1855.0	-3152	-3152.0	2513	2513.0	427	427.0	212	212.0
48	0.026830295373879563	0.019400830175058652	0.007429465198820911	0.10051170444133523	211755692	211716902	211716902.0	33246	33246.0	3466	3466.0	2078	2078.0	-3313	-3313.0	2629	2629.0	461	461.0	223	223.0
49	0.028827566886118504	0.021347527664939067	0.007480039221179437	0.10216348379390498	211755692	211713561	211713561.0	35695	35695.0	4111	4111.0	2325	2325.0	-3341	-3340.9999999999995	2449	2448.9999999999995	645	645.0	247	247.0
50	0.031452286489872625	0.023961160993944457	0.007491125495928169	0.09641361764818279	211755692	211709915	211709915.0	38312	38312.0	4873	4873.0	2592	2592.0	-3646	-3646.0	2617	2617.0	762	762.0	267	267.0
51	0.03333333333333333	0.025637254901960786	0.007696078431372549	0.10127365937785239	211755692	211706222	211706222.0	40800	40800.0	5791	5791.0	2879	2879.0	-3693	-3693.0000000000005	2488	2488.0000000000005	918	918.0	287	287.0
52	0.035528218310344035	0.02742649927704207	0.008101719033301967	0.10615250404588919	211755692	211702091	211702091.0	43571	43571.0	6837	6837.0	3193	3193.0	-4131	-4131.0	2771	2771.0	1046	1046.0	314	314.0
53	0.037087058117349456	0.029412395223701416	0.007674662893648037	0.10200673910826322	211755692	211697467	211697467.0	46647	46647.0	8032	8032.0	3546	3546.0	-4624	-4624.0	3076	3076.0	1195	1195.0	353	353.0
54	0.03661875427789186	0.02943189596167009	0.007186858316221766	0.09822948189753725	211755692	211692710	211692710.0	49674	49674.0	9404	9404.0	3904	3904.0	-4757	-4757.0	3027	3027.0	1372	1372.0	358	358.0
55	0.03754764568676161	0.030967325962869552	0.00658031972389206	0.09685845318658481	211755692	211687832	211687832.0	52733	52733.0	10866	10866.0	4261	4261.0	-4878	-4878.000000000001	3059	3059.000000000001	1462	1462.0	357	357.0
56	0.04011887072808321	0.03408582323349863	0.006033047494584579	0.08905841795896324	211755692	211682726	211682726.0	55859	55859.0	12499	12499.0	4608	4608.0	-5106	-5106.0	3126	3126.0	1633	1633.0	347	347.0
57	0.04142274410745678	0.03466402689832909	0.006758717209127681	0.09363245531573752	211755692	211677753	211677753.0	58591	58591.0	14403	14403.0	4945	4945.0	-4973	-4973.000000000001	2732	2732.000000000001	1904	1904.0	337	337.0
58	0.04194783285751363	0.03477809499091617	0.007169737866597457	0.09186398714038277	211755692	211672269	211672269.0	61648	61648.0	16434	16434.0	5341	5341.0	-5484	-5484.0	3057	3057.0	2031	2030.9999999999998	396	396.0
59	0.039723127790739	0.03222965560928882	0.00749347218145018	0.09863086642603677	211755692	211666608	211666608.0	64723	64723.0	18578	18578.0	5783	5783.0	-5661	-5661.0	3075	3075.0	2144	2144.0	442	442.0
60	0.0388863759064976	0.031342564895743656	0.007543811010753943	0.10058085291827548	211755692	211660227	211660227.0	68533	68533.0	20664	20664.0	6268	6268.0	-6381	-6381.0	3810	3810.0	2086	2086.0	485	485.0
61	0.03853871739190192	0.030649550564886337	0.007889166827015586	0.10386009251268877	211755692	211653337	211653337.0	72758	72758.0	22812	22812.0	6785	6785.0	-6890	-6890.0	4225	4225.0	2148	2148.0	517	517.0
62	0.036938599094275354	0.028384533009921685	0.00855406608435367	0.11047317253054201	211755692	211645784	211645784.0	77507	77507.0	25042	25042.0	7359	7359.0	-7553	-7553.0	4749	4749.0	2230	2230.0	574	574.0
63	0.0376673637652941	0.028761327852695848	0.008906035912598255	0.11438816897081559	211755692	211637226	211637226.0	83202	83202.0	27242	27242.0	8022	8022.0	-8558	-8557.999999999998	5695	5694.999999999998	2200	2200.0	663	663.0
64	0.035766912257200266	0.027372181290466622	0.008394730966733646	0.11754145559625884	211755692	211627714	211627714.0	89580	89580.0	29635	29635.0	8763	8763.0	-9512	-9512.0	6378	6378.0	2393	2393.0	741	741.0
65	0.037017925881588046	0.028999267278300087	0.00801865860328796	0.11322279704626446	211755692	211617191	211617191.0	96899	96899.0	32087	32087.0	9515	9515.0	-10523	-10523.0	7319	7319.0	2452	2452.0	752	752.0
66	0.038551536307491654	0.031052207602899996	0.007499328704591661	0.1043929908902844	211755692	211606227	211606227.0	104276	104276.0	34897	34897.0	10292	10292.0	-10964	-10964.0	7377	7377.0	2810	2810.0	777	777.0
67	0.037450285241240305	0.030323753306818794	0.007126531934421509	0.09930675411887743	211755692	211595349	211595349.0	111134	111134.0	38135	38135.0	11074	11074.0	-10878	-10878.0	6858	6858.0	3238	3238.0	782	782.0
68	0.03623728813559322	0.029516949152542372	0.0067203389830508475	0.10035240027264014	211755692	211584321	211584321.0	118000	118000.0	41505	41505.0	11866	11866.0	-11028	-11028.0	6866	6866.0	3370	3370.0	792	792.0
69	0.03576093535952085	0.029206091305871484	0.006554844053649368	0.09750702337205391	211755692	211572489	211572489.0	125556	125556.0	44988	44988.0	12659	12659.0	-11832	-11832.0	7556	7556.0	3483	3483.0	793	793.0
70	0.03323380695884409	0.026737085327611817	0.006496721631232277	0.10064953966763682	211755692	211560257	211560257.0	133298	133298.0	48655	48655.0	13482	13482.0	-12232	-12232.0	7742	7742.0	3667	3667.0	823	823.0
71	0.034293466036887085	0.02768640350877193	0.00660706252811516	0.09954852598709753	211755692	211546853	211546853.0	142272	142272.0	52219	52219.0	14348	14348.0	-13404	-13404.0	8974	8974.0	3564	3564.0	866	866.0
72	0.03333069380105845	0.02656689234667617	0.006763801454382283	0.10288513049292733	211755692	211532704	211532704.0	151542	151542.0	56158	56158.0	15288	15288.0	-14149	-14149.0	9270	9270.0	3939	3939.0	940	940.0
73	0.0347574444979206	0.027908383004454976	0.006849061493465625	0.10529799961491922	211755692	211517129	211517129.0	162066	162066.0	60184	60184.0	16313	16313.0	-15575	-15575.0	10524	10524.0	4026	4026.0	1025	1025.0
74	0.03493794637967708	0.02818784982620375	0.006750096553473331	0.10169701178488448	211755692	211500083	211500083.0	173479	173479.0	64707	64707.0	17423	17423.0	-17046	-17046.0	11413	11413.0	4523	4523.0	1110	1110.0
75	0.03579245456363253	0.029188441355606116	0.006604013208026416	0.09424230044566803	211755692	211482462	211482462.0	185039	185039.0	69597	69597.0	18594	18594.0	-17621	-17621.0	11560	11560.0	4890	4890.0	1171	1171.0
76	0.03806323787736427	0.031455533314269375	0.006607704563094898	0.09194469649559006	211755692	211465046	211465046.0	195832	195832.0	74998	74998.0	19816	19816.0	-17416	-17415.999999999996	10793	10792.999999999996	5401	5401.0	1222	1222.0
77	0.040114557639841245	0.03358709821233869	0.006527459427502556	0.089309702605282	211755692	211447065	211447065.0	206359	206359.0	81158	81158.0	21110	21110.0	-17981	-17980.999999999996	10527	10526.999999999996	6160	6160.0	1294	1294.0
78	0.04210010901498494	0.03576707747454777	0.006333031540437168	0.09057612813462053	211755692	211428662	211428662.0	216484	216484.0	88089	88089.0	22457	22457.0	-18403	-18403.0	10125	10125.0	6931	6931.0	1347	1347.0
79	0.04204046741984948	0.035801152686959124	0.006239314732890354	0.09272363948757827	211755692	211409084	211409084.0	226948	226948.0	95832	95832.0	23828	23828.0	-19578	-19578.000000000004	10464	10464.000000000004	7743	7742.999999999999	1371	1371.0
80	0.040064425206361984	0.03406650560365076	0.005997919602711227	0.09295716315593883	211755692	211388075	211388075.0	238416	238416.0	103957	103957.0	25244	25244.0	-21009	-21009.0	11468	11468.0	8125	8124.999999999999	1416	1416.0
81	0.038655234513203816	0.032933845442810014	0.005721389070393804	0.08992677569160895	211755692	211365951	211365951.0	250988	250988.0	112079	112079.0	26674	26674.0	-22124	-22124.0	12572	12572.0	8122	8121.999999999999	1430	1430.0
82	0.039326800977958036	0.03362204575175786	0.005704755226200178	0.09458742855695301	211755692	211343422	211343422.0	263815	263815.0	120345	120345.0	28110	28110.0	-22529	-22529.0	12827	12827.0	8266	8266.0	1436	1436.0
83	0.03858880166699599	0.032955504859077764	0.005633296807918231	0.09688579083635056	211755692	211318517	211318517.0	278345	278345.0	129215	129215.0	29615	29615.0	-24905	-24905.000000000004	14530	14530.000000000004	8870	8870.0	1505	1505.0
84	0.03968205462521561	0.03407964253215445	0.005602412093061158	0.10046941274841535	211755692	211291605	211291605.0	294516	294516.0	138388	138388.0	31183	31183.0	-26912	-26912.0	16171	16171.0	9173	9173.0	1568	1568.0
85	0.03960890528054707	0.03408632513110125	0.005522580149445821	0.0983486966186771	211755692	211262080	211262080.0	312354	312354.0	148425	148425.0	32833	32833.0	-29525	-29525.0	17838	17838.0	10037	10037.0	1650	1650.0
86	0.04101563681456613	0.0356894413695067	0.005326195445059432	0.09869882205024351	211755692	211231432	211231432.0	330630	330630.0	159072	159072.0	34558	34558.0	-30648	-30648.0	18276	18276.0	10647	10647.0	1725	1725.0
87	0.04248028579518965	0.037174540430923775	0.005305745364265877	0.09577241173846118	211755692	211198880	211198880.0	349621	349621.0	170872	170872.0	36319	36319.0	-32552	-32552.0	18991	18991.0	11800	11800.0	1761	1761.0
88	0.041815490337212935	0.03664661225265845	0.00516887808455448	0.09626058472160991	211755692	211165484	211165484.0	368165	368165.0	183869	183869.0	38174	38174.0	-33396	-33396.0	18544	18544.0	12997	12997.000000000002	1855	1855.0
89	0.03949900930403931	0.03459319627632301	0.004905813027716297	0.09003151951473587	211755692	211130143	211130143.0	388111	388111.0	197361	197361.0	40077	40077.0	-35341	-35341.0	19946	19946.0	13492	13491.999999999998	1903	1903.0
90	0.0390805161670183	0.03442176536970708	0.004658750797311221	0.08552012808196889	211755692	211095304	211095304.0	407620	407620.0	210787	210787.0	41981	41981.0	-34839	-34838.99999999999	19509	19508.999999999993	13426	13426.0	1904	1903.9999999999998
91	0.03850474039785105	0.034053948846382034	0.004450791551469019	0.08132860470934349	211755692	211060553	211060553.0	426441	426441.0	224818	224818.0	43880	43880.0	-34751	-34751.0	18821	18821.0	14031	14030.999999999998	1899	1899.0
92	0.039398185740088035	0.03504585133685269	0.004352334403235348	0.08464600263952043	211755692	211025985	211025985.0	444589	444589.0	239340	239340.0	45778	45778.0	-34568	-34568.0	18148	18148.0	14522	14522.000000000002	1898	1897.9999999999998
93	0.04037875396060063	0.036153395784543324	0.004225358176057308	0.08396328495123134	211755692	210988482	210988482.0	464576	464576.0	254921	254921.0	47713	47713.0	-37503	-37502.99999999999	19987	19986.999999999993	15581	15581.0	1935	1935.0000000000002
94	0.04059354258350303	0.0366445697497127	0.003948972833790333	0.08956006130551697	211755692	210949616	210949616.0	484683	484683.0	271717	271717.0	49676	49676.0	-38866	-38865.99999999999	20107	20106.999999999993	16796	16796.0	1963	1962.9999999999998
95	0.03940966176160991	0.035752020163265785	0.0036576415983441252	0.0846976344936158	211755692	210906373	210906373.0	508251	508251.0	289478	289478.0	51590	51590.0	-43243	-43242.99999999999	23568	23567.999999999993	17761	17761.0	1914	1914.0
96	0.04156122433608989	0.03805526684441231	0.0035059574916775876	0.08223563483800594	211755692	210863498	210863498.0	531096	531096.0	307649	307649.0	53449	53449.0	-42875	-42875.0	22845	22845.0	18171	18171.0	1859	1859.0
97	0.04301429466040679	0.03947954259982552	0.0035347520605812704	0.08715576720486598	211755692	210820007	210820007.0	552514	552514.0	327860	327860.0	55311	55311.0	-43491	-43490.99999999999	21418	21417.999999999993	20211	20211.0	1862	1862.0
98	0.04515424231389481	0.04170178085279786	0.0034524614610969497	0.08645127247614821	211755692	210772065	210772065.0	576690	576690.0	349673	349673.0	57264	57264.0	-47942	-47942.0	24176	24176.0	21813	21813.0	1953	1953.0
99	0.04511273185245404	0.0416543111978863	0.0034584206545677475	0.08472156043104032	211755692	210722441	210722441.0	600274	600274.0	373722	373722.0	59255	59255.0	-49624	-49624.0	23584	23584.0	24049	24049.0	1991	1991.0
100	0.046218191028563546	0.042906242685980485	0.0033119483425830634	0.08395139463780615	211755692	210671833	210671833.0	623802	623802.0	398726	398726.0	61331	61331.0	-50608	-50608.0	23528	23528.0	25004	25004.0	2076	2076.0
101	0.045985609020325405	0.04282521883190742	0.003160390188417981	0.07720469049370693	211755692	210619732	210619732.0	647072	647072.0	425491	425491.0	63397	63397.0	-52101	-52101.0	23270	23270.0	26765	26765.0	2066	2066.0
102	0.04713307996191932	0.044064137450244	0.003068942511675325	0.0770153530175764	211755692	210570043	210570043.0	667005	667005.0	453202	453202.0	65442	65442.0	-49689	-49689.0	19933	19933.0	27711	27711.0	2045	2045.0
103	0.04519776479686128	0.04216564795113661	0.0030321168457246713	0.07582488168076335	211755692	210518961	210518961.0	686649	686649.0	482593	482593.0	67489	67489.0	-51082	-51082.0	19644	19644.000000000004	29391	29390.999999999996	2047	2047.0
104	0.043956882841491435	0.04108570418801909	0.002871178653472345	0.07341508541619621	211755692	210467200	210467200.0	707375	707375.0	511546	511546.0	69571	69571.0	-51761	-51761.00000000001	20726	20726.000000000007	28953	28953.0	2082	2082.0
105	0.04265988182393937	0.03985041839710838	0.002809463426830994	0.07452469348716727	211755692	210415584	210415584.0	727897	727897.0	540609	540609.0	71602	71602.0	-51616	-51616.0	20522	20522.0	29063	29063.0	2031	2031.0
106	0.044813972198394135	0.04218193055459355	0.002632041643800583	0.07089245486399143	211755692	210361681	210361681.0	750748	750748.0	569616	569616.0	73647	73647.0	-53903	-53903.0	22851	22851.000000000004	29007	29006.999999999996	2045	2045.0
107	0.0454182987521689	0.04293770195434663	0.00248059679782227	0.0664077542591867	211755692	210308809	210308809.0	769976	769976.0	601284	601284.0	75623	75623.0	-52872	-52872.0	19228	19228.0	31668	31668.0	1976	1976.0000000000002
108	0.049209201464008104	0.04675943129699105	0.002449770167017058	0.06399776059601371	211755692	210258026	210258026.0	785788	785788.0	634345	634345.0	77533	77533.0	-50783	-50783.0	15812	15812.0	33061	33061.0	1910	1910.0
109	0.04822013090722951	0.04574852613314297	0.0024716047740865415	0.06276826945866916	211755692	210208093	210208093.0	797053	797053.0	671088	671088.0	79458	79458.0	-49933	-49933.0	11265	11265.0	36743	36743.0	1925	1925.0
110	0.048629007414482305	0.04623380672363516	0.0023952006908471413	0.06442768843915037	211755692	210158429	210158429.0	808283	808283.0	707552	707552.0	81428	81428.0	-49664	-49664.00000000001	11230	11230.000000000007	36464	36464.0	1970	1970.0000000000002
111	0.052655179977091605	0.05023883215948139	0.002416347817610216	0.06549797060511006	211755692	210106746	210106746.0	820660	820660.0	744922	744922.0	83364	83364.0	-51683	-51683.0	12377	12377.0	37370	37370.0	1936	1936.0
112	0.05416469562977487	0.0517970439863213	0.0023676516434535696	0.06362679788412505	211755692	210053413	210053413.0	830781	830781.0	786151	786151.0	85347	85347.0	-53333	-53333.0	10121	10121.0	41229	41229.0	1983	1983.0
113	0.054867653602826	0.05252100589704098	0.0023466477057850176	0.062029101207361576	211755692	210000978	210000978.0	838217	838217.0	829183	829183.0	87314	87314.0	-52435	-52435.0	7436	7436.0	43032	43032.0	1967	1967.0
114	0.05633872923207105	0.05390684163931978	0.0024318875927512684	0.07232681868251005	211755692	209949415	209949415.0	843789	843789.0	873207	873207.0	89281	89281.0	-51563	-51563.0	5572	5572.0	44024	44024.0	1967	1967.0
115	0.05342926073726684	0.050992169326496715	0.0024370914107701234	0.07392081302209069	211755692	209888907	209888907.0	856759	856759.0	918693	918693.0	91333	91333.0	-60508	-60508.0	12970	12970.0	45486	45486.0	2052	2052.0
116	0.054025318252099844	0.051643649206816085	0.0023816690452837575	0.07233581700119109	211755692	209826133	209826133.0	873757	873757.0	962381	962381.0	93421	93421.0	-62774	-62774.0	16998	16998.0	43688	43688.0	2088	2088.0
117	0.053616815492926066	0.05127870622371174	0.0023381092692143324	0.07175857122638105	211755692	209763505	209763505.0	889180	889180.0	1007505	1007505.0	95502	95502.0	-62628	-62628.0	15423	15423.0	45124	45124.0	2081	2081.0
118	0.052583642732320045	0.050269091455724536	0.0023145512765955097	0.07133373927674816	211755692	209700299	209700299.0	904711	904711.0	1053101	1053101.0	97581	97581.0	-63206	-63206.0	15531	15531.0	45596	45596.0	2079	2079.0
119	0.05365735553413069	0.05140882994154485	0.002248525592585837	0.07325708243113521	211755692	209636389	209636389.0	921048	921048.0	1098580	1098580.0	99675	99675.0	-63910	-63910.0	16337	16337.0	45479	45479.0	2094	2094.0
120	0.05227482217545355	0.05008604843221355	0.002188773743240003	0.07703257324454153	211755692	209569591	209569591.0	938425	938425.0	1145930	1145930.0	101746	101746.0	-66798	-66798.0	17377	17377.0	47350	47350.0	2071	2071.0
121	0.04956333150174001	0.04748093477862697	0.0020823967231130428	0.07181272357679108	211755692	209498048	209498048.0	960912	960912.0	1192932	1192932.0	103800	103800.0	-71543	-71543.00000000001	22487	22487.000000000015	47002	47002.0	2054	2054.0
122	0.04850054403416616	0.04645277498176365	0.002047769052402512	0.07266156043151767	211755692	209429778	209429778.0	981556	981556.0	1238557	1238557.0	105801	105801.0	-68270	-68270.0	20644	20644.0	45625	45625.0	2001	2001.0000000000002
123	0.04714541139366523	0.04514439196884383	0.0020010194248214017	0.07580754465540797	211755692	209359240	209359240.0	1004488	1004488.0	1284153	1284153.0	107811	107811.0	-70538	-70538.0	22932	22932.0	45596	45596.0	2010	2010.0000000000002
124	0.04765225679158712	0.045707306253190326	0.0019449505383967913	0.07242695150393029	211755692	209283954	209283954.0	1032417	1032417.0	1329500	1329500.0	109821	109821.0	-75286	-75286.0	27929	27929.0	45347	45347.0	2010	2010.0000000000002
125	0.04848730799283338	0.04661146017205205	0.001875847820781329	0.0707698482507714	211755692	209210052	209210052.0	1057122	1057122.0	1376689	1376689.0	111829	111829.0	-73902	-73902.0	24705	24705.0	47189	47189.0	2008	2008.0
126	0.04713561491343591	0.04530746134853646	0.0018281535648994515	0.07076289608276985	211755692	209136139	209136139.0	1079778	1079778.0	1425963	1425963.0	113812	113812.0	-73913	-73913.0	22656	22656.0	49274	49274.0	1983	1983.0
127	0.045623423839470455	0.043812395582902085	0.001811028256568373	0.07000614551592353	211755692	209060676	209060676.0	1104345	1104345.0	1474885	1474885.0	115786	115786.0	-75463	-75463.0	24567	24567.0	48922	48922.0	1974	1974.0
128	0.051255078351712134	0.04942899508797758	0.0018260832637345527	0.06789629030740686	211755692	208984349	208984349.0	1130288	1130288.0	1523269	1523269.0	117786	117786.0	-76327	-76327.00000000001	25943	25943.000000000015	48384	48384.0	2000	1999.9999999999998
129	0.051801552661674626	0.049996820815038506	0.0018047318466361175	0.06578250647374513	211755692	208908611	208908611.0	1148093	1148093.0	1579138	1579138.0	119850	119850.0	-75738	-75737.99999999999	17805	17804.999999999985	55869	55869.0	2064	2064.0
130	0.05128150016034335	0.04950783619013884	0.0017736639702045087	0.06333814200973611	211755692	208834102	208834102.0	1163129	1163129.0	1636539	1636539.0	121922	121922.0	-74509	-74509.0	15036	15035.999999999993	57401	57401.00000000001	2072	2072.0
